id,user_id,market_id,outcome_type,trade_type,amount_staked,tokens_amount,price_at_execution,onchain_trade_id,onchain_tx_hash,created_at
4899,105,42,NO,sell,23.12,35.6,0.649402,182905,0x03a97b05b25e,2025-11-29T09:31:24.479651+00:00
4546,87,40,NO,buy,8.88,12.95,0.685828,96513,0x019c4b0e6552,2025-11-29T09:31:23.122574+00:00
11392,446,22,NO,buy,21.7,34.33,0.632149,647959,0x0d1d27024733,2025-11-29T09:30:12.935996+00:00
8538,295,23,YES,sell,367.03,789.47,0.464906,351568,0x09faa00e1262,2025-11-29T09:29:08.938009+00:00
8537,295,29,NO,buy,141.02,410.77,0.343309,34624,0x09f95d05293e,2025-11-29T09:28:49.938009+00:00
11189,435,35,NO,buy,26.0,85.0,0.305898,51434,0x0e144f05db57,2025-11-29T09:27:31.183084+00:00
4120,62,36,YES,sell,92.16,225.16,0.409308,967302,0x0db974067839,2025-11-29T09:27:07.409400+00:00
8536,295,37,NO,buy,445.77,953.64,0.467441,59788,0x09185c0e9bec,2025-11-29T09:26:54.938009+00:00
10560,400,43,YES,buy,10.77,22.91,0.470093,5879,0x0e8a170d1218,2025-11-29T09:26:36.826167+00:00
4119,62,39,NO,buy,419.03,656.72,0.638062,652924,0x0dce070e9ee6,2025-11-29T09:25:48.409400+00:00
8535,295,22,YES,buy,344.45,768.47,0.44823,770734,0x0a0061060930,2025-11-29T09:25:39.938009+00:00
4118,62,21,YES,sell,174.18,507.39,0.343287,386415,0x0f0d460a6d16,2025-11-29T09:25:33.409400+00:00
11075,427,29,NO,sell,247.22,580.5,0.425874,888096,0x041fc909c3b5,2025-11-29T09:25:10.675455+00:00
4117,62,26,NO,buy,486.73,901.08,0.540164,606991,0x0726f7032ef9,2025-11-29T09:24:28.409400+00:00
4870,102,33,YES,sell,122.02,214.05,0.570045,528191,0x06e6bf09793c,2025-11-29T09:24:20.303991+00:00
13488,552,31,NO,buy,44.16,67.08,0.658359,941465,0x02e6360ca66a,2025-11-29T09:24:09.492040+00:00
8534,295,34,YES,buy,488.17,1094.58,0.44599,603249,0x0e41fa048721,2025-11-29T09:23:56.938009+00:00
11074,427,25,YES,sell,197.07,398.56,0.494456,284936,0x0457470b11d5,2025-11-29T09:23:50.675455+00:00
10472,396,22,NO,sell,25.61,39.4,0.64997,390345,0x01f8700f19d6,2025-11-29T09:23:40.487751+00:00
13486,551,17,NO,sell,142.03,253.53,0.560216,32500,0x02add60b2388,2025-11-29T09:23:39.417945+00:00
4869,102,23,YES,sell,326.96,470.92,0.694306,410260,0x0791d60aa6cb,2025-11-29T09:23:38.303991+00:00
4116,62,40,YES,buy,326.32,621.99,0.524635,129168,0x06ccda0c3eff,2025-11-29T09:23:35.409400+00:00
11073,427,44,YES,sell,467.99,1113.61,0.420245,176347,0x0a85c60a91d0,2025-11-29T09:23:30.675455+00:00
10047,374,19,YES,buy,38.28,74.09,0.516657,478061,0x0d5320081b8e,2025-11-29T09:23:21.904247+00:00
13400,546,44,YES,buy,394.84,985.09,0.400815,755361,0x093d990e4c13,2025-11-29T09:23:11.108278+00:00
10408,393,40,YES,sell,16.02,35.18,0.455341,416289,0x049d0c0e1873,2025-11-29T09:22:50.246771+00:00
4115,62,30,YES,buy,429.34,1272.9,0.337292,775683,0x0312270d7076,2025-11-29T09:22:47.409400+00:00
4868,102,15,NO,buy,273.58,423.93,0.645347,946196,0x0a9d5a09c314,2025-11-29T09:22:44.303991+00:00
13485,551,22,NO,sell,324.41,521.45,0.62213,344272,0x086f5d0ceaae,2025-11-29T09:22:41.417945+00:00
8533,295,17,YES,buy,373.09,1108.66,0.336524,912737,0x07a7af08c8bc,2025-11-29T09:22:27.938009+00:00
13399,546,20,YES,buy,445.45,952.32,0.467751,332906,0x06a7f60c8216,2025-11-29T09:22:26.108278+00:00
4898,105,18,YES,buy,26.3,38.23,0.687866,801234,0x0ed0d90be9ab,2025-11-29T09:22:22.479651+00:00
4867,102,22,NO,buy,462.36,1417.41,0.3262,354993,0x06678b035b7f,2025-11-29T09:22:22.303991+00:00
11072,427,32,YES,buy,159.52,394.95,0.403901,485965,0x07492f0f240f,2025-11-29T09:22:12.675455+00:00
13398,546,37,NO,sell,471.6,1018.35,0.463104,129611,0x0c28ce09bf8f,2025-11-29T09:22:11.108278+00:00
8424,290,42,NO,sell,11.09,16.9,0.656341,295788,0x07d6c6090099,2025-11-29T09:22:10.580940+00:00
11071,427,20,NO,sell,451.79,1223.26,0.369334,433788,0x022d6c023343,2025-11-29T09:21:55.675455+00:00
4866,102,18,NO,sell,496.62,1068.52,0.464772,257092,0x026dd70c1b10,2025-11-29T09:21:50.303991+00:00
7219,227,25,YES,buy,5.68,8.82,0.643967,216803,0x085107058601,2025-11-29T09:21:41.119583+00:00
13397,546,33,YES,sell,135.9,238.23,0.570446,383219,0x0c50690e71ff,2025-11-29T09:21:28.108278+00:00
13484,551,35,YES,buy,477.32,887.48,0.537837,75482,0x0c5efa0d1006,2025-11-29T09:21:15.417945+00:00
4865,102,19,NO,sell,420.01,787.14,0.533587,358833,0x0dc4dc0b8740,2025-11-29T09:21:01.303991+00:00
13396,546,33,NO,sell,189.19,619.47,0.305408,153192,0x028ff8086f17,2025-11-29T09:20:58.108278+00:00
4864,102,30,NO,sell,401.92,971.35,0.413775,620145,0x02823701f9ea,2025-11-29T09:20:55.303991+00:00
8532,295,26,NO,sell,97.5,183.4,0.531619,80707,0x06a21808ec73,2025-11-29T09:20:48.938009+00:00
4114,62,28,YES,sell,259.24,457.99,0.566043,721184,0x0783c303f7d5,2025-11-29T09:20:48.409400+00:00
13335,544,17,YES,sell,9.0,19.46,0.462554,17370,0x04bbb20dfbe3,2025-11-29T09:20:27.943036+00:00
4863,102,33,NO,sell,279.88,436.13,0.641741,411396,0x09a201026aec,2025-11-29T09:20:21.303991+00:00
11070,427,34,YES,buy,262.37,560.67,0.467956,673041,0x0d00370250e4,2025-11-29T09:20:17.675455+00:00
13483,551,32,NO,sell,474.05,1447.6,0.327474,515591,0x0b3061038a51,2025-11-29T09:20:14.417945+00:00
4862,102,24,YES,sell,260.89,613.88,0.424984,802123,0x07c04c09533d,2025-11-29T09:20:06.303991+00:00
4113,62,35,YES,sell,269.65,688.94,0.391397,476528,0x06f2e30ec3bb,2025-11-29T09:19:56.409400+00:00
13482,551,23,YES,buy,152.78,401.84,0.3802,811655,0x0f107b07b632,2025-11-29T09:19:53.417945+00:00
13481,551,37,YES,sell,404.28,728.13,0.55523,933291,0x09757601ae9f,2025-11-29T09:19:49.417945+00:00
13395,546,19,NO,buy,188.58,287.55,0.655814,866503,0x08cb3a01b6bf,2025-11-29T09:19:45.108278+00:00
13288,542,19,NO,buy,15.56,36.76,0.42327,705125,0x0c802a0ba84e,2025-11-29T09:19:42.774606+00:00
13480,551,33,YES,buy,320.82,622.27,0.515563,335616,0x091e5d065101,2025-11-29T09:19:06.417945+00:00
12883,523,31,YES,buy,31.85,86.88,0.366583,656931,0x03b48605bf9d,2025-11-29T09:19:04.367831+00:00
11069,427,23,YES,buy,465.08,1022.83,0.454701,73206,0x02fbe20e2f13,2025-11-29T09:18:59.675455+00:00
8531,295,35,NO,buy,140.47,238.24,0.589609,9077,0x03546201a63b,2025-11-29T09:18:54.938009+00:00
13479,551,38,YES,buy,398.53,712.15,0.559617,926798,0x087fb60b2b01,2025-11-29T09:18:54.417945+00:00
10046,374,23,NO,sell,35.36,53.66,0.658996,785092,0x06076a0865cf,2025-11-29T09:18:51.904247+00:00
11068,427,37,YES,sell,145.66,362.24,0.402104,330520,0x01b3f80cbc84,2025-11-29T09:18:47.675455+00:00
11067,427,36,NO,sell,204.31,436.26,0.468324,864993,0x0ba942079a78,2025-11-29T09:18:39.675455+00:00
13478,551,41,NO,buy,246.32,733.3,0.335908,874333,0x0d6346063def,2025-11-29T09:18:30.417945+00:00
13477,551,29,NO,sell,147.39,400.83,0.367711,987736,0x0d0a900c29b6,2025-11-29T09:18:27.417945+00:00
4861,102,42,NO,sell,273.06,871.99,0.313144,903153,0x0a6ebb0c1392,2025-11-29T09:18:26.303991+00:00
11066,427,42,YES,sell,453.22,745.98,0.607547,102239,0x0f0579076eac,2025-11-29T09:18:14.675455+00:00
13476,551,27,YES,sell,277.62,414.56,0.669667,153452,0x0d397e06411f,2025-11-29T09:18:12.417945+00:00
4112,62,31,NO,sell,292.33,619.24,0.47208,120971,0x0e37250cc11d,2025-11-29T09:18:06.409400+00:00
8530,295,25,NO,buy,256.81,379.86,0.676071,254707,0x0264600c512e,2025-11-29T09:18:02.938009+00:00
13394,546,27,NO,buy,101.7,148.17,0.686384,806443,0x0bdae80e61ee,2025-11-29T09:17:51.108278+00:00
4860,102,25,YES,buy,496.1,760.83,0.65205,472980,0x036e9907a9f9,2025-11-29T09:17:45.303991+00:00
10184,381,15,NO,sell,43.91,90.97,0.482675,867261,0x04f6700df5db,2025-11-29T09:17:41.415048+00:00
11065,427,20,NO,sell,189.27,494.94,0.382412,799447,0x0e3a0d0e95b6,2025-11-29T09:17:29.675455+00:00
8529,295,28,NO,sell,294.28,629.6,0.467408,476727,0x03dac70588dd,2025-11-29T09:17:20.938009+00:00
11064,427,16,NO,buy,189.35,481.16,0.39353,885319,0x04e63e06c389,2025-11-29T09:17:10.675455+00:00
13475,551,36,NO,sell,368.53,760.18,0.484792,254993,0x04893203c201,2025-11-29T09:17:01.417945+00:00
4111,62,17,YES,sell,342.21,640.67,0.534146,400407,0x0ceb9a06ba95,2025-11-29T09:16:49.409400+00:00
4897,105,35,NO,buy,1.15,3.03,0.38003,604779,0x066a25068ba1,2025-11-29T09:16:36.479651+00:00
4859,102,31,NO,sell,164.81,291.78,0.564837,275375,0x095eb0099a43,2025-11-29T09:16:35.303991+00:00
4110,62,36,YES,sell,379.21,794.28,0.477425,638846,0x02d18a06adfe,2025-11-29T09:16:30.409400+00:00
13393,546,34,YES,buy,375.08,635.7,0.590023,203753,0x0e679f08a3b9,2025-11-29T09:15:56.108278+00:00
13392,546,20,NO,sell,386.41,588.52,0.656579,663337,0x07731f050ead,2025-11-29T09:15:55.108278+00:00
13391,546,41,YES,buy,122.98,252.23,0.487578,730860,0x08229608c14f,2025-11-29T09:15:44.108278+00:00
4109,62,16,NO,sell,350.2,1120.78,0.31246,422126,0x0930880f1528,2025-11-29T09:15:35.409400+00:00
8528,295,28,NO,sell,439.48,1187.1,0.370214,91647,0x04beee07f403,2025-11-29T09:15:24.938009+00:00
11063,427,22,NO,sell,104.89,165.84,0.632459,405581,0x03dd380be8e1,2025-11-29T09:15:16.675455+00:00
13390,546,39,YES,sell,194.83,458.0,0.42539,993561,0x0cf57c0d8f5d,2025-11-29T09:15:12.108278+00:00
13474,551,31,NO,buy,449.13,719.99,0.623799,612687,0x07b3000db3c9,2025-11-29T09:15:04.417945+00:00
4858,102,36,NO,buy,207.16,377.14,0.549293,694193,0x0db04902c00a,2025-11-29T09:14:58.303991+00:00
8527,295,22,YES,buy,266.26,666.38,0.399564,434866,0x02eaee046654,2025-11-29T09:14:29.938009+00:00
4108,62,30,NO,sell,295.56,860.13,0.343622,992340,0x099659051217,2025-11-29T09:14:16.409400+00:00
11062,427,27,YES,buy,419.26,868.41,0.482791,821162,0x042fe704d562,2025-11-29T09:14:12.675455+00:00
4107,62,15,YES,sell,102.01,170.96,0.596687,782886,0x09f178035821,2025-11-29T09:14:07.409400+00:00
8526,295,21,NO,buy,198.66,414.91,0.478805,46851,0x0ee03704017e,2025-11-29T09:13:52.938009+00:00
10987,424,29,NO,buy,42.95,87.56,0.490502,916527,0x083cca0e67a0,2025-11-29T09:13:43.416707+00:00
4857,102,15,YES,buy,428.73,858.74,0.499254,402219,0x01f430046433,2025-11-29T09:13:40.303991+00:00
13389,546,43,YES,sell,371.83,797.91,0.466005,551273,0x0a4ec00e7cf5,2025-11-29T09:13:39.108278+00:00
13388,546,34,NO,sell,279.76,429.79,0.650918,165274,0x0e76e70e830f,2025-11-29T09:13:34.108278+00:00
13387,546,25,NO,buy,453.58,1283.89,0.353285,518064,0x0c1be90b93cf,2025-11-29T09:13:28.108278+00:00
4106,62,20,YES,buy,135.36,305.35,0.443297,618457,0x0e240a055531,2025-11-29T09:13:25.409400+00:00
4856,102,19,NO,buy,131.32,264.9,0.495737,989181,0x0538120b946e,2025-11-29T09:13:22.303991+00:00
13473,551,16,NO,buy,105.67,165.46,0.638642,792412,0x035c2f02038a,2025-11-29T09:13:16.417945+00:00
13386,546,31,NO,sell,222.68,428.25,0.519979,64721,0x0b0a61091b1d,2025-11-29T09:13:16.108278+00:00
13472,551,35,YES,sell,414.07,724.86,0.571243,455900,0x0c53c50d5233,2025-11-29T09:13:12.417945+00:00
4855,102,23,NO,sell,279.85,517.03,0.541266,537256,0x07ff39094745,2025-11-29T09:12:46.303991+00:00
11061,427,31,YES,sell,176.92,550.97,0.321104,670147,0x045d0d0969df,2025-11-29T09:12:26.675455+00:00
11060,427,36,YES,sell,230.2,390.51,0.58949,645532,0x0c4fa10b4a08,2025-11-29T09:12:19.675455+00:00
8525,295,43,YES,buy,248.61,464.63,0.53507,843610,0x06203a06f3ca,2025-11-29T09:11:52.938009+00:00
10831,413,35,NO,buy,11.38,25.78,0.441463,169252,0x0b475b05e62b,2025-11-29T09:11:48.841463+00:00
4105,62,34,YES,sell,440.53,1230.96,0.357875,263829,0x039b120a2b58,2025-11-29T09:11:42.409400+00:00
8524,295,43,NO,buy,172.75,366.58,0.471243,788659,0x01b3060b0d21,2025-11-29T09:11:32.938009+00:00
11059,427,38,NO,sell,185.31,615.07,0.301283,8187,0x01e0500c2243,2025-11-29T09:11:30.675455+00:00
4854,102,18,YES,sell,384.58,934.79,0.411407,611185,0x0cf1180dc80c,2025-11-29T09:11:30.303991+00:00
13471,551,19,YES,sell,454.91,1499.88,0.303298,666489,0x05339a040606,2025-11-29T09:11:27.417945+00:00
12393,497,15,NO,buy,21.03,56.46,0.37246,285422,0x078d610a807f,2025-11-29T09:11:26.588206+00:00
13385,546,15,NO,sell,374.18,911.61,0.41046,982884,0x0b6cbe0da354,2025-11-29T09:11:23.108278+00:00
11058,427,20,YES,buy,425.74,786.0,0.541657,826902,0x08d11101ce3f,2025-11-29T09:10:50.675455+00:00
9820,361,42,YES,buy,22.27,34.98,0.636738,23134,0x0b11fe02653b,2025-11-29T09:10:43.994549+00:00
4853,102,43,YES,buy,232.76,613.12,0.379635,886029,0x04bae70b0b95,2025-11-29T09:10:38.303991+00:00
6786,208,27,YES,buy,7.8,15.67,0.497789,873068,0x08d5750d6687,2025-11-29T09:10:29.485951+00:00
13384,546,26,NO,buy,271.96,440.65,0.617174,87957,0x0626db053011,2025-11-29T09:10:09.108278+00:00
8523,295,25,YES,buy,211.09,326.29,0.646939,503409,0x0b90e9094501,2025-11-29T09:09:58.938009+00:00
13470,551,30,YES,buy,158.02,262.73,0.601465,130436,0x03b6a4047eb0,2025-11-29T09:09:48.417945+00:00
4104,62,17,YES,buy,421.48,1071.93,0.393199,827952,0x0dea7003e301,2025-11-29T09:09:46.409400+00:00
8522,295,37,YES,sell,338.9,718.49,0.471686,305015,0x0355bc0e5ab0,2025-11-29T09:09:30.938009+00:00
8521,295,39,NO,sell,339.62,1101.33,0.308372,497061,0x0f14f003a62f,2025-11-29T09:09:27.938009+00:00
4103,62,17,YES,buy,101.24,233.59,0.433404,593002,0x038a680e1e16,2025-11-29T09:09:19.409400+00:00
11057,427,31,YES,sell,427.67,1007.77,0.424374,492153,0x03c3bd0f3f55,2025-11-29T09:09:18.675455+00:00
13383,546,27,NO,buy,432.34,1268.29,0.340884,814471,0x0a28410de968,2025-11-29T09:09:03.108278+00:00
4852,102,29,YES,buy,140.21,304.64,0.46025,778447,0x0af98c032747,2025-11-29T09:08:39.303991+00:00
13469,551,33,YES,sell,348.8,851.44,0.409657,134699,0x058be4057feb,2025-11-29T09:08:34.417945+00:00
4102,62,26,NO,buy,247.22,657.63,0.375923,865226,0x037afd0f182b,2025-11-29T09:08:20.409400+00:00
4851,102,41,NO,sell,155.3,222.02,0.699489,111280,0x09646a0c4787,2025-11-29T09:07:48.303991+00:00
8520,295,23,NO,sell,458.08,815.49,0.561726,609571,0x0edc780640e0,2025-11-29T09:07:40.938009+00:00
13382,546,37,NO,sell,449.47,1141.98,0.393588,109158,0x027dfd049090,2025-11-29T09:07:26.108278+00:00
11056,427,27,NO,buy,434.86,857.74,0.506984,253962,0x0a166305a449,2025-11-29T09:07:23.675455+00:00
13468,551,22,NO,buy,262.94,600.61,0.437786,199007,0x0590bd02ad30,2025-11-29T09:06:52.417945+00:00
4101,62,16,NO,buy,266.22,391.37,0.680222,105180,0x0f368c07542f,2025-11-29T09:06:52.409400+00:00
8519,295,44,YES,sell,98.15,220.34,0.445452,86481,0x038e720b2d14,2025-11-29T09:06:32.938009+00:00
8518,295,33,YES,sell,134.12,351.3,0.381782,422749,0x030ef9018d07,2025-11-29T09:06:26.938009+00:00
8423,290,25,YES,buy,40.31,61.84,0.6518,542616,0x080c33074d22,2025-11-29T09:06:17.580940+00:00
4100,62,38,YES,sell,355.07,560.51,0.633477,985668,0x0b6056080e44,2025-11-29T09:06:16.409400+00:00
13381,546,30,YES,sell,357.21,818.08,0.436642,961768,0x0ae49b0b607f,2025-11-29T09:06:08.108278+00:00
11055,427,39,YES,sell,440.14,970.62,0.453464,184332,0x021b3c08ff74,2025-11-29T09:06:06.675455+00:00
4850,102,29,YES,sell,202.05,314.65,0.642146,73990,0x048be30f3bf8,2025-11-29T09:05:53.303991+00:00
13467,551,34,NO,sell,419.19,949.41,0.441527,884175,0x0554e60e2685,2025-11-29T09:05:44.417945+00:00
9544,346,33,YES,sell,39.39,96.38,0.408708,325355,0x0875cd074686,2025-11-29T09:05:39.891893+00:00
8517,295,37,NO,sell,252.52,361.76,0.698041,514769,0x04812a0f3176,2025-11-29T09:05:00.938009+00:00
4099,62,19,NO,sell,235.82,346.92,0.679752,440486,0x0cab6c0a2b40,2025-11-29T09:05:00.409400+00:00
11054,427,33,NO,buy,197.51,307.24,0.642861,343770,0x0bf3320745ab,2025-11-29T09:04:57.675455+00:00
7013,218,15,YES,buy,15.19,47.49,0.319868,490066,0x0c0eb60cb340,2025-11-29T09:04:52.346890+00:00
8516,295,25,NO,buy,308.24,560.07,0.550363,874417,0x0486c6047ef6,2025-11-29T09:04:36.938009+00:00
10407,393,26,NO,buy,19.11,50.49,0.378471,943639,0x022f050298f3,2025-11-29T09:04:32.246771+00:00
13531,554,16,YES,buy,26.96,83.87,0.321459,360793,0x07783404a0e4,2025-11-29T09:04:26.649077+00:00
13487,552,32,NO,sell,14.31,31.8,0.44995,273026,0x0948ba0d9579,2025-11-29T09:04:26.492040+00:00
13466,551,25,NO,sell,208.98,544.4,0.383875,676965,0x0443020e27ed,2025-11-29T09:04:26.417945+00:00
13380,546,16,YES,sell,180.14,471.22,0.382281,299550,0x0b87db047339,2025-11-29T09:04:26.108278+00:00
13334,544,32,YES,sell,34.0,61.08,0.55666,888292,0x070d5702ad80,2025-11-29T09:04:25.943036+00:00
13287,542,36,YES,buy,9.0,14.28,0.630458,195795,0x064fe90adb0a,2025-11-29T09:04:25.774606+00:00
13059,532,41,NO,buy,9.84,19.64,0.501047,898395,0x0677ae0285ec,2025-11-29T09:04:24.992530+00:00
12927,525,25,YES,buy,24.73,47.38,0.521896,157199,0x05124e09b239,2025-11-29T09:04:24.524019+00:00
12882,523,35,YES,buy,44.54,66.76,0.667135,504485,0x056fd101ca82,2025-11-29T09:04:24.367831+00:00
12392,497,41,YES,buy,34.84,108.5,0.321112,777103,0x07e1a804622b,2025-11-29T09:04:22.588206+00:00
12102,483,21,NO,buy,31.8,62.48,0.508934,164728,0x0d8ebf02a7db,2025-11-29T09:04:21.510667+00:00
12036,479,32,YES,buy,39.62,81.03,0.488964,319033,0x027bde05a6cb,2025-11-29T09:04:21.229414+00:00
11991,477,28,NO,sell,11.72,19.0,0.6168,773175,0x03738b0cc1b7,2025-11-29T09:04:21.074147+00:00
11943,475,32,YES,sell,2.88,9.06,0.318045,496920,0x03da1b0a7efe,2025-11-29T09:04:20.904029+00:00
11391,446,18,NO,buy,15.36,30.04,0.511372,615196,0x0695c40ec916,2025-11-29T09:04:18.935996+00:00
11188,435,24,NO,buy,7.45,12.29,0.606362,934229,0x07750005868d,2025-11-29T09:04:18.183084+00:00
11053,427,33,NO,sell,349.79,621.52,0.562795,107601,0x064fb5070aff,2025-11-29T09:04:17.675455+00:00
11009,425,26,YES,buy,7.79,11.88,0.655826,817466,0x0e01b70c4a5d,2025-11-29T09:04:17.506721+00:00
10986,424,39,NO,buy,12.61,40.2,0.313656,12648,0x03e3d909796d,2025-11-29T09:04:17.416707+00:00
10939,421,43,NO,sell,49.24,83.06,0.592816,595995,0x095f0b0c77b3,2025-11-29T09:04:17.244640+00:00
10830,413,44,NO,buy,6.64,20.02,0.331594,554991,0x0d81470de0e0,2025-11-29T09:04:16.841463+00:00
10559,400,28,YES,sell,9.5,13.9,0.683649,822314,0x0edb970b0318,2025-11-29T09:04:15.826167+00:00
10471,396,18,YES,buy,14.8,35.16,0.420947,88712,0x0671dc047c08,2025-11-29T09:04:15.487751+00:00
10406,393,24,NO,sell,24.09,61.3,0.392989,504409,0x0cc5a10e66ab,2025-11-29T09:04:15.246771+00:00
10183,381,31,YES,sell,44.58,125.99,0.353846,165509,0x0c5f8903fd55,2025-11-29T09:04:14.415048+00:00
10045,374,35,NO,buy,33.75,60.77,0.555376,148381,0x076c6b0ebf7e,2025-11-29T09:04:13.904247+00:00
9908,367,16,YES,buy,13.79,42.74,0.322675,277946,0x09dec1036383,2025-11-29T09:04:13.333060+00:00
9866,363,41,YES,buy,22.15,35.95,0.616113,520865,0x0ce63b096f7c,2025-11-29T09:04:13.174625+00:00
9819,361,25,YES,buy,31.2,47.05,0.663114,593060,0x0970270a7b41,2025-11-29T09:04:12.994549+00:00
9709,354,25,NO,sell,27.49,49.56,0.554641,770652,0x0548eb0ba23b,2025-11-29T09:04:12.565450+00:00
9685,353,26,YES,sell,49.62,74.45,0.666459,245014,0x07a1240cbee7,2025-11-29T09:04:12.473959+00:00
9543,346,24,YES,sell,37.15,72.06,0.515538,503011,0x07ba3a0b9b6d,2025-11-29T09:04:11.891893+00:00
9220,328,40,YES,sell,26.25,53.03,0.495013,9688,0x0b264305858e,2025-11-29T09:04:10.646004+00:00
9045,320,41,NO,sell,35.71,67.96,0.525421,933572,0x0e8f3f01e7b1,2025-11-29T09:04:09.996666+00:00
8515,295,33,NO,buy,417.88,901.5,0.463539,247868,0x0b903f032579,2025-11-29T09:04:07.938009+00:00
8422,290,26,YES,sell,11.7,18.74,0.624319,880158,0x0cd48b05a59f,2025-11-29T09:04:07.580940+00:00
8287,283,15,NO,sell,37.81,60.41,0.625844,439794,0x0cfa6d05e053,2025-11-29T09:04:07.089637+00:00
4849,102,25,NO,buy,241.61,500.46,0.482778,721420,0x0d4dfe06849a,2025-11-29T09:04:05.303991+00:00
7784,259,21,YES,sell,39.31,80.14,0.490543,905189,0x0b85c90dce6d,2025-11-29T09:04:05.266883+00:00
7218,227,24,YES,buy,20.78,42.22,0.49216,80049,0x032ce8069104,2025-11-29T09:04:03.119583+00:00
7130,223,21,NO,buy,29.61,62.56,0.473303,637907,0x0295d50eb463,2025-11-29T09:04:02.786787+00:00
7012,218,25,YES,buy,48.83,90.46,0.539796,423000,0x040083038af1,2025-11-29T09:04:02.346890+00:00
6785,208,18,NO,buy,20.9,69.42,0.30106,892703,0x0accd90f3848,2025-11-29T09:04:01.485951+00:00
6420,188,16,NO,sell,3.22,7.31,0.440718,641442,0x0a82720c2651,2025-11-29T09:04:00.104362+00:00
6292,181,16,NO,sell,33.66,96.25,0.349729,21602,0x05901d021f9d,2025-11-29T09:03:59.634534+00:00
4920,107,43,NO,buy,14.93,21.56,0.692534,392704,0x037a4c07d524,2025-11-29T09:03:54.570755+00:00
4896,105,26,NO,sell,23.21,74.64,0.31094,673758,0x025c050bc9b0,2025-11-29T09:03:54.479651+00:00
4848,102,31,YES,sell,400.15,687.67,0.581892,43581,0x0a70a30d147f,2025-11-29T09:03:54.303991+00:00
4706,94,44,NO,buy,5.55,8.94,0.62094,102987,0x0cb4160904ae,2025-11-29T09:03:53.753751+00:00
4545,87,38,YES,sell,39.37,57.92,0.679698,534036,0x03215d04f50b,2025-11-29T09:03:53.122574+00:00
4300,75,36,YES,buy,26.28,50.46,0.520764,448080,0x06d25b0a7bc4,2025-11-29T09:03:52.236635+00:00
4280,74,15,NO,sell,18.64,45.7,0.407907,197494,0x03a55f02ec31,2025-11-29T09:03:52.164634+00:00
4098,62,19,YES,buy,207.83,418.13,0.49705,931358,0x0314b905485d,2025-11-29T09:03:51.409400+00:00
7372,236,25,YES,buy,14.45,25.88,0.55829,481333,0x0929b1067d97,2025-11-29T00:49:10.606447+00:00
7371,236,17,NO,sell,19.86,39.44,0.503588,224951,0x02bd4c0c8500,2025-11-28T23:52:06.606447+00:00
7370,236,38,YES,sell,13.51,41.28,0.327255,286148,0x060910028244,2025-11-28T23:35:25.606447+00:00
7369,236,35,YES,buy,11.62,22.8,0.509569,670958,0x09add40ac255,2025-11-28T22:43:33.606447+00:00
9112,322,20,NO,sell,19.91,29.1,0.684166,460542,0x04e41f064b76,2025-11-28T22:08:32.160740+00:00
9589,347,21,YES,sell,33.82,109.64,0.308454,227239,0x0289f304ac36,2025-11-28T21:56:54.994624+00:00
7368,236,24,NO,buy,24.28,39.49,0.614833,725485,0x0a03f20cf8e2,2025-11-28T21:55:02.606447+00:00
10558,399,20,NO,sell,18.71,55.99,0.334138,355682,0x0c2ae107d709,2025-11-28T21:53:24.744888+00:00
9588,347,17,NO,sell,31.04,60.62,0.512065,535380,0x09362c0b8624,2025-11-28T21:47:03.994624+00:00
9111,322,19,YES,buy,8.24,13.83,0.595658,550987,0x076492027b15,2025-11-28T21:39:51.160740+00:00
4474,83,18,NO,sell,33.26,48.73,0.682476,5548,0x03ae180981d3,2025-11-28T21:38:05.784706+00:00
7367,236,17,YES,sell,3.45,6.15,0.561234,114541,0x018a5e02c3d7,2025-11-28T21:32:13.606447+00:00
8241,280,28,NO,buy,9.05,18.12,0.499484,790012,0x0ef9f00e3ccb,2025-11-28T21:20:13.834652+00:00
9356,334,29,YES,sell,5.02,13.35,0.375953,636447,0x0240c10810d9,2025-11-28T21:19:17.079058+00:00
9956,368,30,YES,sell,28.19,83.33,0.338304,499140,0x05448a0d2cc1,2025-11-28T21:18:31.434762+00:00
5396,131,33,NO,buy,32.61,49.61,0.657288,45702,0x0b71a308a336,2025-11-28T21:14:14.259939+00:00
5395,131,29,NO,sell,8.26,19.98,0.413369,409346,0x0372a90a8da0,2025-11-28T21:13:19.259939+00:00
5394,131,24,YES,sell,19.0,46.33,0.410073,839708,0x07b2f20cb035,2025-11-28T21:05:50.259939+00:00
9587,347,36,NO,buy,17.81,48.09,0.370373,408054,0x021a63031c92,2025-11-28T21:05:30.994624+00:00
4473,83,29,YES,sell,6.28,13.48,0.465788,705791,0x0ba8600eece2,2025-11-28T20:57:44.784706+00:00
9110,322,26,NO,buy,21.9,35.48,0.617282,458898,0x0adf900cf251,2025-11-28T20:55:02.160740+00:00
7763,257,37,NO,buy,2.27,6.22,0.36517,50372,0x02d4650664dd,2025-11-28T20:53:59.113594+00:00
10557,399,19,NO,buy,39.08,85.53,0.456941,816074,0x0ac808048705,2025-11-28T20:53:36.744888+00:00
10089,375,18,YES,buy,3.94,10.81,0.364376,529254,0x0b414e01eec3,2025-11-28T20:50:08.988389+00:00
5393,131,36,YES,buy,26.06,44.94,0.579851,504805,0x04bb430924f8,2025-11-28T20:45:53.259939+00:00
